,"Corn, China","Wheat, China","Japonica Rice, China","Pork, China","Beef, China","Mutton, China","Cotton, China","Soybean, China","Soybean Meal, China","Soybean Oil, China","Rapeseed Meal, China","Rapeseed Oil, China","Palm Oil, China","Pure Benzene, China","Toluene, China","O-Xylene, China","Styrene, China","Butadiene, China","P-Xylene, China","PTA, China","Epoxy Ethane, China","Propylene, China","Polystyrene, China","Natural Rubber, China","PP, China","Causticsoda, China","Potassic Fertilizers, China","Xylene, China","Glycol, China","Acrylamide, China","Acrylic Acid, China","Acrylonitrile, China","Butyl Acrylate, China","PET Chips, China","Methyl Methacrylate, China","PVC, China","Urea, China","Methanol, China","Metallurgical Coke, China","Hard Coking Coal, China","Coking Coal, China","Hot-rolled Sheet/Coil, China","Platinum, China","Silver, China","Palladium, China","Gold, China","Copper, China","Nickel, China","Aluminum, China","Zinc, China","Lead, China","Tin, China","Chrome Metal, China","Silicon Metal, China","Cobalt, China","Ingot, China","Electrolytic Manganese, China","Nickel Sulfate, China","Antimony, China","Soybean Oil, US","Diesel Oil, Singapore","Gasoline, Japan",Brent,WTI,Henry Hub Natural Gas,"Crude Oil, UAE Dubai","Naphtha, Korea","Gold, UK","Silver, UK","Platinum, UK","Palladium, UK"
1473,-0.095404121,-0.062747145,-0.102382147,1.470855072,-0.17364275,0.465084698,0.013226636,-0.102382147,-1.03321105,-0.804750246,-1.993325238,-2.317423627,-1.901146619,0.45086961,-0.483819354,3.326525201,-0.102382147,-0.102382147,0.76261448,1.073114176,-0.102382147,0.658077792,-0.102382147,-0.102382147,-0.102382147,-0.102382147,0.741504718,0.387814913,0.381880301,-0.102382147,-0.102382147,-0.102382147,0.487590066,0.448583434,-0.102382147,2.058965495,3.406749834,0.331458013,1.136156,0.109932158,0.191995458,0.240587322,-2.556303822,-2.941771036,-1.948588431,-0.795637195,-1.025376874,-1.738551842,-1.133039494,-2.459960668,-0.102382147,-4.693573521,-0.102382147,-0.102382147,-0.273761795,-0.102382147,-0.102382147,-0.102382147,-0.102382147,-1.336087076,1.194178052,0.401313928,0.248859523,0.472872957,2.40011521,0.696702352,2.134357309,0.456457865,-3.189058711,-2.644257712,-0.402091414
1474,0.057084337,0.145466512,0.046269359,4.718867537,1.123988241,1.326936557,-0.052187263,0.046269359,-1.421315593,-1.146013617,-1.965827156,-1.596056495,-1.258664907,2.633207356,-0.208832821,0.046269359,3.013846173,1.416153794,2.653964073,0.877529341,0.046269359,1.550057095,1.646303493,0.87614964,0.728865866,0.046269359,2.945023046,0.412346644,-0.195568728,0.046269359,0.046269359,1.939070347,1.215873335,1.139176412,0.046269359,0.046269359,-0.145485254,-1.260938798,0.765240525,0.680520956,0.456947554,-0.149569137,-1.273674381,0.168380146,1.892475643,-0.026176118,1.341810726,1.979141314,0.4272222,2.213462292,0.046269359,0.751315055,0.046269359,0.046269359,-0.297373591,-1.001775169,-3.018594115,0.046269359,-0.614147782,-6.165724961,2.145682954,0.227303821,0.860296391,1.539913399,1.957009619,0.960307181,2.727105589,0.835694945,0.535200948,1.700359776,2.624405093
1475,-0.044522171,0.169497815,0.030858137,2.170231388,-0.6768589,-1.186955509,0.679805961,0.953525812,1.358514367,0.201150497,1.557645982,-0.800531427,-0.539900947,1.895093218,0.030858137,0.030858137,0.030858137,0.030858137,0.370455475,-0.300817126,0.030858137,-0.718209036,1.083499436,0.030858137,0.030858137,0.030858137,0.030858137,0.395600183,-0.942385555,0.030858137,0.030858137,0.030858137,1.760007848,0.030858137,0.889232506,0.195196711,-1.127455972,1.985317744,0.493335312,0.030858137,0.030858137,0.030858137,1.911201849,1.398726404,1.543746297,0.269948392,1.662215686,-0.254416205,1.272439538,1.496952025,-0.411620461,-2.731532494,0.030858137,0.030858137,-0.833451479,-0.895278582,-0.648031096,0.030858137,0.822836933,1.796791742,2.339843419,0.814042122,0.140712969,-0.52705889,-3.550668846,0.093196652,-0.689373908,-1.197099432,0.654800784,-2.022421246,-2.866438289
1476,-0.089152641,-0.060068008,-0.119171979,0.537182932,0.475646373,0.304059313,0.343646026,1.303042496,0.699124123,1.883608317,-0.160909861,1.331254898,2.488537714,1.840394315,1.527477006,-0.119171979,1.04363182,-0.119171979,-1.027340328,-0.451950989,-0.119171979,-0.873892543,-0.119171979,-0.949052261,0.220386921,-0.119171979,-0.119171979,1.565585078,-0.119171979,-0.119171979,0.724714885,-0.119171979,1.017203886,-0.119171979,-0.119171979,0.535494843,-1.291060391,2.218872885,-0.119171979,-0.119171979,0.46460084,-0.41365072,-1.629612707,-0.809424936,-3.789308664,-0.038142684,-1.393615737,0.114813004,-0.765029983,-0.401259613,0.669600055,-0.50304961,-0.119171979,-0.119171979,-0.816038911,-0.51872856,-1.767560951,-0.119171979,-0.119171979,0.37492233,1.801393377,-2.240939102,-1.570743838,-2.324963305,-2.439145312,0.511034794,0.780527462,-0.154186185,-0.42922907,-0.107584733,0.483482005
1477,-0.116037116,-0.098448994,-0.177792757,0.752446509,-0.715809063,-0.491125303,-0.215907363,-0.177792757,-0.456172049,-0.64835252,-0.080607427,-2.020325744,-1.082776309,-0.826724301,-0.429365217,-0.177792757,-1.927108502,1.842477974,-1.324725848,-2.538779321,-0.177792757,-0.938252696,0.344401641,-1.435670978,-0.517351657,0.421011427,1.039260805,0.65405993,-2.904107833,-0.177792757,0.65903221,3.503604555,0.385589014,-0.177792757,-0.177792757,-1.326287744,-0.571494053,-1.44630871,0.532764046,-0.177792757,-0.177792757,-0.99210941,-1.123308634,-2.880659996,-0.177792757,-0.640761626,-1.266784749,-3.104548796,-0.610693866,-1.361799011,-0.177792757,1.757384309,-0.177792757,-0.177792757,-0.35277093,-0.177792757,-0.594170875,-0.177792757,-0.177792757,2.504750118,-2.289011436,-4.272384796,2.561832228,2.558192405,0.410678195,-2.724452211,-2.799517636,-0.440739402,-3.565477225,-0.864870256,0.4811557
1478,0.264940473,0.186683357,0.107757877,2.712428771,1.461416449,0.186183103,-0.227582088,0.107757877,0.398963352,0.107757877,0.979248281,0.107757877,0.107757877,0.627239565,0.735506329,0.107757877,0.694269822,2.739488709,-2.889773655,0.107757877,0.107757877,0.107757877,0.107757877,0.107757877,0.447316777,0.999294243,0.107757877,1.284242035,0.609012059,0.107757877,0.937638159,0.708360283,1.779105974,0.107757877,0.107757877,0.272638376,-0.287499554,2.213098797,0.357342033,0.107757877,0.107757877,0.404640826,-0.033250584,-0.088128571,1.653383701,-0.041903213,0.997035109,2.548812552,0.70251497,0.772527657,0.421532844,-1.087458096,0.107757877,-0.57097776,-1.303200275,0.684384004,-1.292825242,0.107757877,0.107757877,1.355998491,2.339287957,2.553410994,1.371226186,1.460590717,3.622126343,3.876273284,2.544078004,0.350687552,-0.446761726,-0.21739139,0.637960696
1479,0.169120899,0.447271729,0.053222035,1.797062335,-0.804790121,0.03754191,-0.180918075,0.053222035,1.676317398,-0.775623529,0.328383602,0.053222035,-0.337149313,1.084159001,0.8013552,4.449534377,-0.53328991,1.343562519,0.775674399,-0.803681237,0.053222035,2.31746971,0.053222035,-0.369611576,0.053222035,0.643194248,0.053222035,1.677387668,-0.197090987,0.053222035,0.876271949,0.053222035,0.053222035,0.053222035,0.053222035,-0.77391254,-1.543618283,-2.052118885,0.177780905,0.053222035,0.227691402,-0.442073678,0.982028295,0.586556633,0.053222035,0.24466019,-0.922535455,-3.029672029,-0.487319822,-0.706876636,-0.985993742,0.241740033,0.053222035,0.053222035,0.053222035,1.065331885,-1.510420342,0.053222035,0.053222035,-5.368946447,-1.91996425,1.044201172,-1.046889055,-0.995758076,4.634033726,0.752998424,0.832333734,-0.554961867,-0.234817057,1.189846379,0.23818987
1480,0.101916433,0.035592418,-0.258840957,0.535865212,0.093694132,0.491045387,0.077283773,-0.215635877,-0.265150593,-0.962215927,-0.948038359,-0.994911578,-2.233888699,-0.515580508,-0.383141781,-0.258840957,-0.258840957,-0.258840957,-0.684574808,-0.603668885,1.394089238,-0.258840957,-1.305970944,-0.258840957,-0.598399858,-0.258840957,0.544376212,-0.604662628,-0.008527936,-0.258840957,-0.258840957,-0.258840957,-0.812858995,-0.258840957,-0.258840957,-0.258840957,-0.66206731,-0.258840957,-0.258840957,-0.258840957,-0.258840957,-0.482526896,-0.95122974,-0.970587734,-1.804466781,-0.26983323,-0.489821282,0.100861055,-0.313056193,-0.641067892,0.372275053,-0.887152082,-0.258840957,-0.258840957,-0.258840957,1.477313762,-0.761535014,-0.258840957,1.047342712,-0.14080543,-1.91401653,-0.009275147,1.753928151,1.21301827,4.42876802,-0.890518501,0.295483541,-0.27474681,-1.529048849,-2.61452801,-3.798436435
1481,0.22846386,0.082053369,-0.015367099,0.731724928,0.322423511,0.515386566,0.005855136,-0.015367099,0.284776981,-0.610141043,0.832634095,-0.977941376,-0.678939541,-0.015367099,0.108933725,-0.015367099,-0.303137082,0.649087173,2.093633433,1.003317432,-0.015367099,0.733700074,-0.015367099,-0.015367099,-0.015367099,1.423506646,0.772038544,0.333267769,-0.015367099,2.046561621,-0.015367099,-1.220200951,-0.015367099,-0.015367099,-0.015367099,-0.17997619,0.775150852,1.031762888,0.31603337,0.299759212,0.216382715,-0.190564241,2.039107944,0.343442041,3.313230664,0.343320446,0.013660477,0.527221359,-0.015367099,-0.783862716,-0.550717142,-0.490896235,-0.015367099,0.957458885,-0.75066453,-0.015367099,-0.015367099,-0.015367099,-0.015367099,2.947698369,-1.862128454,-0.662341804,0.558819952,0.433787883,-8.092649032,-1.251637245,-1.870572012,-0.265853624,-0.483623717,1.103763965,4.242826878
1482,0.068557733,1.54045337,-0.138197728,-0.753043759,-0.730082207,-0.122629892,-0.082952618,-0.138197728,0.154858591,0.693498798,-0.288146673,-0.138197728,-0.138197728,-1.159917983,-0.636330763,-0.138197728,-1.589602017,-0.802652,-0.379286187,-1.327676494,-0.138197728,-0.138197728,-0.138197728,-0.989266695,-0.138197728,0.715292517,-0.138197728,-0.486832596,-1.396075949,0.877039418,-0.138197728,-0.138197728,-0.138197728,-0.683158205,-0.138197728,-1.298111313,-0.138197728,-0.138197728,-0.30376068,-0.138197728,-0.080344097,-0.665638358,-0.383062495,-0.317441369,1.338934004,0.015445849,-1.085933918,0.561022944,-1.277347557,-1.98739884,-0.201368925,-2.610269532,-0.138197728,-0.138197728,-0.322869988,-1.335816833,-0.508157455,-0.138197728,-0.138197728,-1.77482818,-1.053433368,0.75032351,-0.604576073,-0.808841254,4.860769907,-0.375149647,-0.164845906,-0.630966474,0.154134127,-0.99283772,-3.77112789
1483,-0.079216419,0.277218247,-0.114322374,-0.290689262,1.010074574,-0.394914919,-0.254594075,0.485186882,0.336089028,1.761117928,0.416350146,0.848251903,1.601891367,-0.629124025,0.135054314,-0.114322374,0.468769657,3.807748942,-2.111138197,0.056471861,-0.114322374,-0.114322374,-0.114322374,-0.114322374,-0.114322374,-0.114322374,-0.507250188,0.002024353,-0.876714885,-0.114322374,-0.114322374,-1.333849683,-0.114322374,-0.114322374,-0.980128648,-0.4482125,0.474491889,-1.16145236,-0.114322374,-0.114322374,-0.114322374,-0.164700208,-0.783952481,0.475966435,-3.393304656,-0.10335686,0.4553965,-1.123233009,0.754775981,-0.114322374,-0.114322374,-1.740752278,-0.114322374,0.056374681,-0.484693167,-0.114322374,0.771292271,-0.928133516,1.762580647,1.172993509,-0.844029318,-1.025378028,-1.289746114,-1.760867214,-3.33982804,-0.399429918,-1.540131252,0.005252653,-1.395835225,-1.339305734,-2.300775825
1484,-0.370765558,-0.284085163,-0.303296141,-1.145313081,-1.385299249,-1.260091143,-0.354357886,0.037558308,-0.230653827,0.172255041,-0.37112099,-0.303296141,0.997112302,-0.432411717,-0.427906749,-0.303296141,-0.013020175,-0.303296141,0.292952776,-0.645176816,-0.303296141,1.178212438,-0.303296141,-1.16167051,-0.303296141,-0.303296141,0.089631673,-0.652743206,-0.048518933,-0.303296141,-0.303296141,-0.303296141,-0.303296141,-0.303296141,-0.303296141,0.197121918,0.282071384,-0.725237695,-0.303296141,-0.303296141,-0.361149773,0.023707043,-1.332385941,0.07053607,-2.138210008,-0.130200424,-0.785154414,-1.739144305,0.451017781,-1.489080786,0.765224396,-1.055709754,-0.303296141,-0.303296141,-1.235269336,0.510935913,-0.303296141,-0.303296141,-0.303296141,1.186512385,-1.632166119,-1.134801974,-2.096463736,-2.069125295,-3.846628083,-1.567394079,-1.805866111,0.018382112,1.26373481,-0.337648042,-2.272825108
1485,-0.007592481,-0.201125719,-0.12494622,-0.080452337,-0.026097098,-0.172238725,-0.159038777,-0.12494622,1.111195285,-0.12494622,1.450933471,0.405840589,0.518971008,-0.12494622,-0.12494622,-0.12494622,-0.415222186,-0.12494622,-2.245416765,-0.46799973,1.501105867,-0.12494622,-0.12494622,-0.12494622,-0.12494622,-0.12494622,-0.12494622,-0.827525222,-0.12494622,-0.12494622,0.704934061,-0.12494622,2.097367458,-0.12494622,-0.12494622,-0.291474152,0.65025146,-0.12494622,0.040616732,-0.33492005,-0.240753992,-0.502352631,0.082642368,-0.338393473,-2.309120411,-0.144650869,-0.227457761,0.8385684,-0.017650072,-0.923353655,-0.12494622,-0.716733957,-0.12494622,0.158902963,-0.312387699,0.300948802,-0.12494622,-0.12494622,-0.12494622,1.333263302,0.068900184,-0.495474191,0.883762307,1.288887266,0.391389932,-1.262436404,-0.178509109,-0.413098692,0.044052864,2.55996172,1.224005489
1486,0.086504066,0.077941279,0.097166899,0.80638973,1.066343668,0.898113466,-0.239733891,0.097166899,1.743258652,1.474499542,1.358889109,1.881054707,1.372694396,1.380881575,0.34623303,0.097166899,3.526074247,-0.545922134,-0.392181813,1.292740491,0.097166899,0.097166899,2.159095619,0.955541268,1.448538815,0.097166899,0.097166899,0.214606724,0.097166899,0.097166899,0.920216812,0.7087896,1.190073952,0.097166899,0.097166899,2.077429628,0.290030989,0.097166899,0.509878999,-0.007985582,-0.018775143,0.348929368,0.299726585,-0.492173141,2.28134109,-0.034296749,1.233542764,2.956529942,-0.710374502,1.341892952,0.658265628,1.394507892,0.097166899,0.097166899,-0.278773394,0.478927702,0.97500721,0.097166899,0.731928456,-0.630747579,2.146407246,-0.716004328,0.794582353,1.014358029,-4.800921919,0.481136878,0.648865218,-0.139839867,0.373667871,-0.661523912,-0.32493936
1487,0.073504425,0.795953611,0.026390172,-0.061988093,0.026390172,-1.217034993,-0.093317409,0.026390172,3.02246178,0.367779479,2.400017543,0.545063534,0.279554864,1.041627318,0.026390172,0.026390172,0.026390172,-0.620861279,1.085608644,1.709931618,1.626424307,0.758994181,-0.485119895,0.026390172,0.695288987,0.026390172,1.195994148,-0.091049654,1.541570674,0.026390172,0.842721236,0.026390172,2.177010694,0.026390172,0.892196446,1.002007666,0.026390172,2.737713713,0.026390172,0.026390172,-0.089686452,-0.756145691,2.04776465,0.508835493,2.766287591,0.424631437,0.055358886,-0.745362957,0.726635425,0.618399794,0.088540578,0.852590405,0.026390172,0.026390172,-0.919690679,0.026390172,0.026390172,0.026390172,0.026390172,0.937967482,1.430687444,0.716004328,-0.560225555,-0.666833787,6.351340572,1.798296619,2.341777302,-0.203512644,0.394132325,0.771353687,0.891054903
1488,-6.93E-05,0.40854453,-0.006945457,-0.583315929,0.244346033,1.048598018,0.125535807,-0.006945457,-0.356514468,-0.576576841,-1.867084854,-0.838119074,-0.895840199,-0.259790093,-0.380777668,-0.006945457,-0.006945457,-0.006945457,1.356979273,0.824314525,-0.006945457,-0.739549467,-0.006945457,-0.006945457,0.657508815,-0.006945457,5.644275569,-0.242239684,-0.257886618,-0.006945457,0.802775566,-0.006945457,1.051265476,-0.006945457,0.851428912,-0.33109485,-0.586657226,1.423109557,-0.254368264,-0.428664585,-0.123156975,0.220873905,-0.119682499,1.109790424,-2.131456319,-0.028785718,-0.282487652,0.665748723,0.368088467,0.238694558,0.674171727,2.145257544,-0.006945457,0.162978118,-1.346678415,3.07791775,0.718747132,-0.006945457,1.250616387,-3.778136541,-2.77959443,0.06319686,-0.869877355,-0.571572133,-0.772204609,-1.214660084,-0.703626185,0.153333716,2.204541408,1.848883553,3.875534434
1489,0.045772256,0.137458088,0.005556327,0.183255175,-0.792376093,-0.970829382,-0.328205272,0.175548858,-0.598988047,0.005556327,-1.42260865,-0.517457417,-0.891310671,0.384583945,-0.620619795,0.005556327,0.565781882,0.005556327,0.390194601,0.829963305,0.005556327,-1.475952251,0.005556327,0.005556327,0.336135141,0.570529581,0.005556327,-0.348426343,1.749062509,0.005556327,1.605590462,0.005556327,1.052686314,0.005556327,0.005556327,1.615897084,0.005556327,0.005556327,-0.615692306,0.005556327,0.411707161,0.736130178,1.113861931,1.822200173,2.130067189,0.114709961,0.988223194,0.308251709,1.016472093,0.787573998,0.498016541,-0.615110141,0.005556327,0.005556327,0.005556327,0.741755971,0.65420725,0.005556327,0.005556327,1.293536682,1.35733336,1.673641786,-0.901334375,-1.683879948,0.772204609,-0.490025482,-0.024299122,1.254807245,1.527394988,0.107700603,-0.544536546
1490,0.162064452,0.141790757,0.141790757,0.673000506,1.120819556,1.493587513,0.338789198,0.141790757,-0.002630833,3.069060786,-0.058329382,1.573547611,2.933850297,-0.49072242,0.016083638,0.141790757,-0.418434798,0.141790757,-0.289571031,-0.517190211,0.141790757,-1.361996979,0.653300824,1.836746589,0.141790757,0.141790757,0.141790757,-0.213449403,-0.601707091,0.141790757,1.716626454,2.551545915,3.218956624,0.141790757,0.141790757,0.141790757,0.913995367,1.150881056,0.141790757,0.141790757,0.141790757,-0.185048,0.578142133,1.037884984,1.927552497,0.442438029,0.58658667,-0.044374867,-0.495492334,1.207176137,0.356481838,0.031860369,0.141790757,0.141790757,-0.826271014,0.141790757,-1.743689319,0.141790757,0.141790757,-2.22584706,-0.769722557,-0.106562482,0.154752724,0.770059982,-7.174390486,-0.445435035,0.962875789,0.020867569,1.815007579,0.429646203,-3.008936418
1491,0.259818713,0.041779256,0.004173361,0.048313729,-0.218761105,-0.937010057,0.064047627,0.004173361,0.580813722,0.667699572,0.709143648,0.725268425,-0.49770975,-0.76016157,0.12988048,0.004173361,-1.125782164,0.004173361,0.004173361,0.334206664,0.004173361,0.004173361,0.004173361,0.004173361,0.333662951,0.004173361,0.004173361,0.359413522,0.74767121,0.004173361,0.004173361,0.597646913,0.004173361,0.004173361,0.004173361,-0.315826912,0.196296379,0.004173361,-0.62095891,-0.048666798,-0.053747289,-0.021012384,0.571249132,-0.219098522,-3.90609924,-0.148215914,-0.642148458,-0.071555533,0.588504373,0.484712489,-0.54882344,-1.171361669,0.004173361,0.568508945,0.004173361,-0.732026283,0.004173361,0.004173361,0.004173361,1.649950775,1.867483612,1.935828159,1.593048027,1.187588181,1.639380978,1.608238834,0.466754061,-0.080886099,0,1.700359776,-0.888177013
1492,0.149287842,0.141830232,0.048723786,-0.394146734,-0.411239392,-0.139187325,0.002313805,0.260550127,-0.435672953,-1.052098518,-0.536807589,0.048723786,-0.699409379,0.306788445,0.299664946,0.048723786,1.198161728,0.048723786,0.56832544,1.525370797,0.048723786,1.487597531,0.048723786,0.048723786,0.048723786,0.048723786,1.060536802,0.752952048,0.799665988,0.048723786,0.781327795,2.897919365,0.048723786,0.048723786,0.885548753,0.048723786,-0.143769055,1.043756871,0.048723786,0.048723786,0.048723786,0.124817639,0.954939437,1.372122809,0.652955231,0.397847537,0.578621195,-0.298021345,0.522035214,1.233291061,0.574959329,1.486783411,0.048723786,0.048723786,-0.352078354,-0.366386814,0.048723786,0.048723786,0.048723786,-1.415903721,0.116009294,-0.920347827,0.289034249,0.614328016,-0.80321717,0.623270716,0.173816667,0.905216946,1.638038263,0.509425452,1.056490932
1493,0.070532448,0.155819569,0.006962479,1.110482837,0.453018418,0.006962479,0.099706156,0.006962479,0.183795772,1.107784783,0.91050398,0.412951365,0.755095644,-0.25110218,0.257275501,0.006962479,0.006962479,3.243490929,1.424939354,0.332166018,0.006962479,0.718709256,0.006962479,0.843787446,0.006962479,0.836842761,0.006962479,0.1238532,-0.242725541,0.006962479,0.006962479,0.567188034,0.006962479,0.006962479,0.836842761,1.471594031,0.391578338,0.992192124,0.006962479,0.006962479,0.006962479,0.764733218,0.100096006,-0.077347449,-2.432182833,0.482063792,0.263738655,-0.575639247,0.842913011,0.242201355,0.28444069,0.938848824,0.006962479,0.006962479,0.006962479,1.329295797,0.006962479,0.006962479,0.006962479,-0.027964206,-2.79650419,-0.179694568,0.770517296,2.31259171,3.174869831,0.825030462,0.218340698,-0.269933452,-0.345845121,-0.407332539,-0.974824941
1494,-0.165266341,-0.258779153,-0.258779153,-0.925596471,0.618114211,1.269170554,-0.262978419,0.077702181,0.041822073,0.185458218,-0.164502844,-0.258779153,-0.004001945,2.544573224,0.107298132,-0.258779153,1.915219511,-0.258779153,-0.461367855,1.0399404,-0.258779153,-1.628663589,0.736253933,-1.043096899,1.015123425,1.065743522,-0.258779153,0.20687943,-0.745398118,-0.258779153,-0.258779153,-0.258779153,-1.189018419,-0.258779153,-0.258779153,-0.725706071,-0.447636621,0.327732793,-0.258779153,-0.152678347,-0.200791329,-0.458779219,-2.287962143,-0.603369432,-0.569821394,-0.628680002,-0.101580121,0.553761592,0.467365117,0.018870262,0.965226337,0.286377747,-0.258779153,-0.258779153,1.109766156,0.587488239,0.462724699,-0.258779153,-0.258779153,1.518240738,2.108125853,-1.193352838,0.590036677,0.929492032,-4.322873455,1.710012798,2.102092637,-0.210490833,-0.29774586,-3.226086222,-0.332502384
1495,-0.029076691,-0.060827795,-0.023618492,-0.33632815,-0.176173823,-0.430887225,0.135666454,-0.023618492,-0.428406875,-1.250051799,-0.171990084,-1.789439498,-1.691392876,1.408386885,0.21969063,-0.023618492,2.104121353,-2.349304708,1.762940862,-0.34672055,-0.023618492,-1.412529708,3.86036484,0.760699254,-0.023618492,-0.023618492,-0.023618492,-0.13983001,0.219986988,-0.023618492,-2.221509164,-0.023618492,-0.023618492,-0.023618492,-0.023618492,-0.179746549,-0.592340404,-1.003058251,-0.023618492,-0.023618492,-0.023618492,-0.424822641,-1.423749065,-0.872917297,-0.023618492,0.030231226,-0.596439763,-2.35107283,0.645969382,0.391415537,0.764025689,-0.244026561,1.327194605,-0.023618492,-0.023618492,1.252315883,-0.023618492,-0.023618492,1.259716001,-4.611197325,-0.673071572,1.652636458,-0.688715485,-0.779731046,-1.619468592,0.985985201,1.12982357,-0.192688321,-2.000712105,-1.209470488,0.498339902
1496,-0.101758978,-0.245840451,0.959786086,0.174313004,-0.463789009,-0.825801516,-1.047670798,-0.227562956,-1.246761074,-1.242318185,-3.033345726,-1.918488317,-1.398688898,-0.464810991,-0.106130032,-0.227562956,0.297372633,-0.227562956,-0.648989774,-1.858920505,-0.227562956,-1.636036944,-0.227562956,-0.227562956,-0.227562956,-0.227562956,-1.578934872,0.352148813,0.01545053,-0.227562956,-0.227562956,-0.227562956,0.702676311,-0.227562956,-0.227562956,-0.697415034,-0.037629375,-1.216690703,-0.227562956,-0.227562956,-0.169608738,-0.933566897,-0.354179595,0.067909581,1.010842964,0.480548923,-0.731487426,-0.862636461,-0.897150829,-0.089600184,1.685226983,-1.459964943,-0.227562956,0.273412209,-0.227562956,2.969590447,-0.227562956,-0.227562956,-0.227562956,-2.387867062,1.439109056,0.816187777,0.754060728,0.734032428,3.213127818,-0.458916889,-0.16270087,0.49140148,0,-0.443459707,0
1497,-0.136337544,0.05825884,0.002772041,-0.08639426,0.016683149,0.034347665,-0.26362139,0.002772041,-0.026530367,1.129644835,1.107007904,1.062946297,1.303180484,0.830689248,0.002772041,0.002772041,0.002772041,0.589283986,-1.204756048,0.984776659,0.002772041,0.709488764,0.002772041,0.002772041,0.002772041,0.002772041,-0.337943791,0.118312204,1.209059286,0.997805127,0.002772041,0.002772041,0.924437552,0.002772041,0.002772041,0.159634818,-1.142278638,1.384827603,0.002772041,0.002772041,0.002772041,0.331179561,-0.942861483,0.987150942,-0.924591637,0.090400417,-0.228441935,-0.468715807,0.621012032,-0.3655525,-0.650630937,-1.564031588,0.002772041,0.445986063,0.002772041,-1.232764912,0.861760859,0.002772041,0.002772041,-0.17806801,1.017697177,0.496971248,0.130562525,-0.24026097,-1.192857087,0.338927783,1.789595763,-0.147946299,0.412014027,0.332779009,0.660613468
1498,0.035933446,0.169304116,0.224790914,-0.267050006,0.419343505,1.057932572,0.275584643,0.224790914,0.142780507,-0.699436325,-0.07746421,-0.942021581,-2.128258827,2.55318481,0.467215275,0.224790914,3.824151179,0.224790914,1.66543228,2.16033521,0.224790914,1.623415112,0.224790914,0.224790914,0.224790914,0.224790914,0.224790914,0.570612585,0.941639862,0.224790914,0.962801644,0.763875778,0.224790914,0.224790914,0.224790914,0.224790914,-0.352689035,-0.1681369,0.224790914,0.224790914,0.224790914,0.526982028,0.078511861,-0.240286145,1.76565345,0.504260744,0.988648487,0.332414243,0.634837619,1.826289339,0.878193892,0.967602699,0.224790914,0.224790914,0.224790914,-0.164466097,1.710492101,0.224790914,0.224790914,-0.491328317,0.816331064,0.848710386,1.735424852,1.78241649,8.434114843,0.891019695,1.793205181,-0.855620193,-0.891213376,-0.332779009,-0.247218915
1499,0.123782236,0.164768243,0.127884365,0.127884365,-0.080579333,-0.453010588,0.339311683,0.127884365,-1.312466778,-0.865142431,-2.452673175,-1.052703535,-0.535688076,2.17807007,1.091747249,0.127884365,0.631663768,1.290688165,2.537903516,1.23988947,1.654631579,1.507216579,2.014732796,0.127884365,1.385762586,1.435092522,-1.246707725,1.272061607,-0.829060736,0.127884365,0.127884365,0.127884365,0.585551068,0.127884365,0.127884365,-0.34344408,0.320748456,0.127884365,0.127884365,0.127884365,0.127884365,-0.073474877,0.620720993,0.248667747,1.645364167,0.300296366,-0.130885187,-2.114104577,-0.797096536,0.173266713,-1.423459396,-1.302662472,0.127884365,0.127884365,-0.651846681,-0.498095769,0.127884365,0.127884365,0.127884365,2.694707702,0.254736645,1.489371021,-0.578717723,-0.315564333,1.459879942,1.811702015,0.581827961,0.274700292,0.021831678,0.111049428,1.798903784
1500,-0.052544697,0.027822603,0.027822603,-0.331405444,0.208516238,0.514747307,-0.217445988,0.027822603,-0.365190411,0.597317089,-0.425584303,0.566181912,0.691395045,0.477767119,0.027822603,2.225713275,2.509339515,0.604193075,0.092743618,0.657745946,0.027822603,0.71041911,3.697959288,0.027822603,-0.285166698,0.027822603,-0.318798194,0.255095428,0.267918757,0.027822603,0.027822603,0.027822603,0.483404257,0.027822603,0.027822603,-1.559512312,0.220315444,0.027822603,0.027822603,0.027822603,0.027822603,-0.09823313,-0.611507367,1.991515857,0.927378894,0.978184816,0.200410018,-0.382478349,0.594104683,0.886196972,0.027822603,1.228272699,0.027822603,0.963180179,-0.955469488,1.120729656,0.027822603,0.027822603,0.027822603,0.087133319,1.62451329,1.593021171,2.295043359,1.723408814,1.795380362,-0.021249469,-0.782615734,-0.631627947,-1.1636974,0.221729581,2.005682958
1501,0.048927351,0.122511501,0.122511501,0.392053443,0.552083283,0.059815574,0.033589203,0.122511501,0.182031769,0.688781103,1.083121821,1.190612443,0.650217211,-1.119740499,0.362032573,0.122511501,-0.862718144,1.265381083,0.715665033,1.525496322,0.122511501,0.122511501,0.122511501,1.672930154,0.435500802,0.122511501,0.122511501,0.349268968,1.077172689,2.08335864,0.122511501,0.122511501,0.122511501,0.122511501,0.122511501,1.709846416,0.122511501,1.296693288,0.122511501,0.122511501,0.122511501,0.650881078,1.401633113,-0.046721912,-1.684766605,-0.957664204,0.724232514,1.348398228,0.58345982,-0.373543631,1.377383062,1.267737027,0.122511501,0.122511501,0.122511501,0.818839266,0.122511501,0.122511501,0.122511501,0.694346779,2.097681313,2.396016802,0.366972889,0.773655495,-2.522656295,1.675398759,0.294724646,1.355306753,1.838126151,2.623101215,0.869914541
